X,Y,category,data1,data2
3,8,l,0.6091657193847534,0.7642725837684275
4,8,l,0.12095508035132307,0.7656022097596333
5,8,l,0.1013045054473739,0.5069430856360361
6,8,l,0.4949860892559791,0.13513400831193856
7,8,l,0.03251311791011868,0.29721503274183203
8,8,l,0.8887214276222068,0.9717168542169765
9,8,l,0.04968898565123958,0.7318835827686065
10,8,l,0.15638847198415817,0.21626527784867833
1,9,l,0.9678240982399011,0.051502180088790595
2,9,l,0.16251644141221333,0.44682960378066205
3,9,l,0.6875688298491276,0.6886811079043121
4,9,l,0.43428570560316493,0.15113323330243067
5,9,l,0.7434074380829937,0.4785655974842502
6,9,l,0.2915551190121144,0.9648372149757276
7,9,l,0.6456775146763558,0.6635173129765654
8,9,l,0.8905741332041655,0.982834285402367
9,9,l,0.39189449474581917,0.1596362225185196
10,9,l,0.21066413424755615,0.8335397165132765
1,10,l,0.10723267004015569,0.3375647640129441
2,10,l,0.9341886269251364,0.3839886704622376
3,10,l,0.29448593792551514,0.779243423584086
4,10,l,0.8872944242976297,0.08803443103677933
5,10,l,0.012096736709184541,0.6881328352048567
6,10,l,0.26634216134156385,0.36922032089312595
7,10,l,0.4858762080349691,0.32521117447772263
8,10,l,0.27135422404853515,0.2642616833713921
9,10,l,0.25236585444042137,0.08912844696541611
10,10,l,0.9656269833042522,0.6786150783119459
1,1,m,0.2674330482715843,0.8597240207252357
2,1,m,0.5992407552660244,0.30038183429487253
3,1,m,0.19219227965820063,0.056942689465788954
4,1,m,0.6072910004472037,0.6601592467432975
5,1,m,0.9219584479428687,0.6983925296803034
6,1,m,0.449490631413745,0.9595020521285802
7,1,m,0.5811306546643178,0.9796263397995281
8,1,m,0.1948490023468078,0.5893354664520746
9,1,m,0.20144095329862288,0.7904158547885928
10,1,m,0.39444787859156594,0.8821400524558256
1,2,m,0.8286044504480337,0.9261539822747059
2,2,m,0.5189377712092147,0.7590160077029205
3,2,m,0.3363756904858566,0.8541951457568322
4,2,m,0.9636573742614835,0.7972046445669217
5,2,m,0.12882742532528835,0.1368100327965739
6,2,m,0.17602389673406882,0.008515400769573467
7,2,m,0.36494535712000076,0.6956293685576308
8,2,m,0.9755110810532807,0.8978288591765273
9,2,m,0.1631033965183466,0.09117584622857011
10,2,m,0.7559394079417728,0.21297530881053173
1,3,m,0.3594211448017106,0.6550840740725338
2,3,m,0.341133192574263,0.6131431373128265
3,3,m,0.6364757571371763,0.5134164637951911
4,3,m,0.35396813868180277,0.4816973438544583
5,3,m,0.46434847351575936,0.6326531334603513
6,3,m,0.9402499305949975,0.2745224518937748
7,3,m,0.45070341980240314,0.4032343436607839
8,3,m,0.6128278671877869,0.8397074789697604
9,3,m,0.14205461859929158,0.5925282635343913
10,3,m,0.5462404502655233,0.6137251559200909
1,4,m,0.5162098529693471,0.6783391247110865
2,4,m,0.001105883233356364,0.35609315236056804
3,4,m,0.3211776368855934,0.9231418606847562
4,4,m,0.5058497208700221,0.009437952773607261
5,4,m,0.10870797769423768,0.4651140027713099
6,4,m,0.02078346438725831,0.07070923129209927
7,4,m,0.7201674867849552,0.25096726255187163
8,4,m,0.004529689326980724,0.2647570459165087
9,4,m,0.43867582364135826,0.014002926749265732
10,4,m,0.055587043059045604,0.0021799297300785225
1,5,m,0.8564479512780622,0.4084826035564747
2,5,m,0.771046056905304,0.2524289971503879
3,5,m,0.5985816780344443,0.5679911411578631
4,5,m,0.9674114390567828,0.2831734503122625
5,5,m,0.509806813308715,0.023478555408700696
6,5,m,0.34063687055964964,0.4801774033008279
7,5,m,0.5371840967477084,0.30154490407149526
8,5,m,0.5394036212429214,0.08988984922992294
9,5,m,0.3635300364609634,0.18361252521431137
10,5,m,0.09562353907564791,0.9196373743885775
1,6,m,0.13426815139968384,0.46034719609079744
2,6,m,0.7144519958322945,0.4789878711339557
3,6,m,0.37471837114355133,0.35967473865176414
4,6,m,0.9982374488180045,0.5607189950312638
5,6,m,0.2543661562975895,0.45573209224546674
6,6,m,0.986808917736756,0.1195134656361635
7,6,m,0.11930157330615743,0.32802341871488583
8,6,m,0.0781542799460303,0.5181725378630326
9,6,m,0.5908376765563735,0.8028787248760451
10,6,m,0.023820975037570302,0.44482715368576053
1,7,m,0.6819739329608371,0.40050362189994637
2,7,m,0.5856660755382848,0.2748648492407204
3,7,m,0.16754189178235102,0.3586191913396831
4,7,m,0.8617083745733397,0.29312445677768695
5,7,m,0.821515262175522,0.9645986653903715
6,7,m,0.10137707002992957,0.40097876019999334
7,7,m,0.5014619725629627,0.7356646366482852
8,7,m,0.939389479604331,0.7290668303161698
9,7,m,0.3304111312397372,0.8855829948605041
10,7,m,0.36466385627842945,0.7010599591338436
1,8,m,0.2859430210577718,0.7134176936985182
2,8,m,0.4865593784058114,0.10079062747206069
3,8,m,0.6091657193847534,0.6412013248563908
4,8,m,0.12095508035132307,0.9218536703426463
5,8,m,0.1013045054473739,0.5356528761366428
6,8,m,0.4949860892559791,0.5380383712349512
7,8,m,0.03251311791011868,0.48832769204322535
8,8,m,0.8887214276222068,0.49791829669277976
9,8,m,0.04968898565123958,0.2242064622645089
10,8,m,0.15638847198415817,0.8240991806073977
1,9,m,0.9678240982399011,0.4911674859578614
2,9,m,0.16251644141221333,0.4331703317301018
3,9,m,0.6875688298491276,0.9052178076128363
4,9,m,0.43428570560316493,0.6056218980885668
5,9,m,0.7434074380829937,0.891689847395091
6,9,m,0.2915551190121144,0.4077262357956474
7,9,m,0.6456775146763558,0.2780014093124512
8,9,m,0.8905741332041655,0.9398338013530687
9,9,m,0.39189449474581917,0.7512704972318925
10,9,m,0.21066413424755615,0.6949501408094004
1,10,m,0.10723267004015569,0.8241983536543784
2,10,m,0.9341886269251364,0.41777272730606463
3,10,m,0.29448593792551514,0.9284835352555476
4,10,m,0.8872944242976297,0.33562554281584367
5,10,m,0.012096736709184541,0.7350257416415212
6,10,m,0.26634216134156385,0.7018356955344635
7,10,m,0.4858762080349691,0.10075312271346559
8,10,m,0.27135422404853515,0.5463157288119059
9,10,m,0.25236585444042137,0.7531811213338641
10,10,m,0.9656269833042522,0.78225402195239
1,1,n,0.2674330482715843,0.5333293456181701
2,1,n,0.5992407552660244,0.27802736138115525
3,1,n,0.19219227965820063,0.7909952670732809
4,1,n,0.6072910004472037,0.135841830708207
5,1,n,0.9219584479428687,0.17327854397993792
6,1,n,0.449490631413745,0.38786096395849123
7,1,n,0.5811306546643178,0.04258650600396152
8,1,n,0.1948490023468078,0.14124755429561608
9,1,n,0.20144095329862288,0.6671646497842922
10,1,n,0.39444787859156594,0.33848754034423567
1,2,n,0.8286044504480337,0.5587163433169531
2,2,n,0.5189377712092147,0.8388042040421141
3,2,n,0.3363756904858566,0.8698361128755787
4,2,n,0.9636573742614835,0.010221755479225214
5,2,n,0.12882742532528835,0.2675761936633453
6,2,n,0.17602389673406882,0.5821048879885927
7,2,n,0.36494535712000076,0.33338227784574637
8,2,n,0.9755110810532807,0.9519902281985813
9,2,n,0.1631033965183466,0.6787455655015338
10,2,n,0.7559394079417728,0.5495338139804337
1,3,n,0.3594211448017106,0.3846638429301784
2,3,n,0.341133192574263,0.3239990309082311
3,3,n,0.6364757571371763,0.6909108105552739
4,3,n,0.35396813868180277,0.10198107802831513
5,3,n,0.46434847351575936,0.6689244177353105
6,3,n,0.9402499305949975,0.7984639652615667
7,3,n,0.45070341980240314,0.6607345937001862
8,3,n,0.6128278671877869,0.3297029498791477
9,3,n,0.14205461859929158,0.6152869938614651
10,3,n,0.5462404502655233,0.008317138801853918
1,4,n,0.5162098529693471,0.4746616401594377
2,4,n,0.001105883233356364,0.07920221867685073
3,4,n,0.3211776368855934,0.42245528520457354
4,4,n,0.5058497208700221,0.8100795764933877
5,4,n,0.10870797769423768,0.17275932392983506
6,4,n,0.02078346438725831,0.8631544080691094
7,4,n,0.7201674867849552,0.5694395135533695
8,4,n,0.004529689326980724,0.9310504766344609
9,4,n,0.43867582364135826,0.9454446836448036
10,4,n,0.055587043059045604,0.0188185918128706
1,5,n,0.8564479512780622,0.48600032947478855
2,5,n,0.771046056905304,0.39093358564899416
3,5,n,0.5985816780344443,0.30259623900772137
4,5,n,0.9674114390567828,0.5646810451164549
5,5,n,0.509806813308715,0.8566952044720036
6,5,n,0.34063687055964964,0.491746558735358
7,5,n,0.5371840967477084,0.8377294702298501
8,5,n,0.5394036212429214,0.769532401492709
9,5,n,0.3635300364609634,0.38669351139616515
10,5,n,0.09562353907564791,0.3713741239530123
1,6,n,0.13426815139968384,0.1864160599136292
2,6,n,0.7144519958322945,0.7432795996698667
3,6,n,0.37471837114355133,0.5401140749249072
4,6,n,0.9982374488180045,0.4559472314579396
5,6,n,0.2543661562975895,0.9410098978698415
6,6,n,0.986808917736756,0.7538055890518238
7,6,n,0.11930157330615743,0.41841428754083243
8,6,n,0.0781542799460303,0.3706114982319295
9,6,n,0.5908376765563735,0.6808993135976541
10,6,n,0.023820975037570302,0.5893465228661009
1,7,n,0.6819739329608371,0.31135462496963806
2,7,n,0.5856660755382848,0.10921947490450823
3,7,n,0.16754189178235102,0.9009909106598087
4,7,n,0.8617083745733397,0.3874016735459368
5,7,n,0.821515262175522,0.47627242925162905
6,7,n,0.10137707002992957,0.6686353099308825
7,7,n,0.5014619725629627,0.30188131779501404
8,7,n,0.939389479604331,0.2631702942391815
9,7,n,0.3304111312397372,0.13442050497384017
10,7,n,0.36466385627842945,0.24396925972381756
1,8,n,0.2859430210577718,0.9093506406345172
2,8,n,0.4865593784058114,0.9647386461276037
3,8,n,0.6091657193847534,0.443603734901021
4,8,n,0.12095508035132307,0.297464488083367
5,8,n,0.1013045054473739,0.3100385644843785
6,8,n,0.4949860892559791,0.47875975794179126
7,8,n,0.03251311791011868,0.9284608999086478
8,8,n,0.8887214276222068,0.6328096302425921
9,8,n,0.04968898565123958,0.2719762411792297
10,8,n,0.15638847198415817,0.10848058140240857
1,9,n,0.9678240982399011,0.17015485188782797
2,9,n,0.16251644141221333,0.7846400206877061
3,9,n,0.6875688298491276,0.9361949099405368
4,9,n,0.43428570560316493,0.20662621407195503
5,9,n,0.7434074380829937,0.9755833704221536
6,9,n,0.2915551190121144,0.9331268270160696
7,9,n,0.6456775146763558,0.8403379435965062
8,9,n,0.8905741332041655,0.272234555066746
9,9,n,0.39189449474581917,0.8391627546543505
10,9,n,0.21066413424755615,0.9220543856043936
1,10,n,0.10723267004015569,0.36945377623223974
2,10,n,0.9341886269251364,0.08146179639189643
3,10,n,0.29448593792551514,0.952009437559922
4,10,n,0.8872944242976297,0.3777433611657318
5,10,n,0.012096736709184541,0.8092417009647698
6,10,n,0.26634216134156385,0.9517877492012995
7,10,n,0.4858762080349691,0.07226144402186485
8,10,n,0.27135422404853515,0.7771777831290353
9,10,n,0.25236585444042137,0.7538799123372373
10,10,n,0.9656269833042522,0.1526379510664061
1,1,o,0.2674330482715843,0.6231103275142303
2,1,o,0.5992407552660244,0.7858533314538985
3,1,o,0.19219227965820063,0.7343168719302512
4,1,o,0.6072910004472037,0.5889199599557793
5,1,o,0.9219584479428687,0.79040000140759
6,1,o,0.449490631413745,0.5414353211892
7,1,o,0.5811306546643178,0.6502625444440722
8,1,o,0.1948490023468078,0.3432160199169254
9,1,o,0.20144095329862288,0.7212906229693318
10,1,o,0.39444787859156594,0.021258932241558393
1,2,o,0.8286044504480337,0.6657698380048263
2,2,o,0.5189377712092147,0.5142050396803302
3,2,o,0.3363756904858566,0.3623110790648625
4,2,o,0.9636573742614835,0.9491659350611718
5,2,o,0.12882742532528835,0.4546126349559859
6,2,o,0.17602389673406882,0.5025497927538686
7,2,o,0.36494535712000076,0.06804433532564536
8,2,o,0.9755110810532807,0.11834203608131655
9,2,o,0.1631033965183466,0.5985228667803523
10,2,o,0.7559394079417728,0.5952586581593392
1,3,o,0.3594211448017106,0.4461892073828435
2,3,o,0.341133192574263,0.16247774016220362
3,3,o,0.6364757571371763,0.6455803026198541
4,3,o,0.35396813868180277,0.6055116506413003
5,3,o,0.46434847351575936,0.7678221331242896
6,3,o,0.9402499305949975,0.37628639532428443
7,3,o,0.45070341980240314,0.07678260135156889
8,3,o,0.6128278671877869,0.11352088473304989
9,3,o,0.14205461859929158,0.07014109309796523
10,3,o,0.5462404502655233,0.4855758497230278
1,4,o,0.5162098529693471,0.4468838942440003
2,4,o,0.001105883233356364,0.7553393337643179
3,4,o,0.3211776368855934,0.06590261115350782
4,4,o,0.5058497208700221,0.5874943905380972
5,4,o,0.10870797769423768,0.9863764202868884
6,4,o,0.02078346438725831,0.4578271799915098
7,4,o,0.7201674867849552,0.1739491490149352
8,4,o,0.004529689326980724,0.7690400357424506
9,4,o,0.43867582364135826,0.35636038406574155
10,4,o,0.055587043059045604,0.880890690766077
1,5,o,0.8564479512780622,0.4128274394779158
2,5,o,0.771046056905304,0.7031007364633012
3,5,o,0.5985816780344443,0.6052879056226154
4,5,o,0.9674114390567828,0.9150953827064424
5,5,o,0.509806813308715,0.5478573886992701
6,5,o,0.34063687055964964,0.6796978018707005
7,5,o,0.5371840967477084,0.8726688234437389
8,5,o,0.5394036212429214,0.4884727569017051
9,5,o,0.3635300364609634,0.0955615886974146
10,5,o,0.09562353907564791,0.18631933666306133
1,6,o,0.13426815139968384,0.597912317426437
2,6,o,0.7144519958322945,0.8811876643968262
3,6,o,0.37471837114355133,0.26461244396875017
4,6,o,0.9982374488180045,0.07375518884031429
5,6,o,0.2543661562975895,0.6284303049134616
6,6,o,0.986808917736756,0.8518508929230183
7,6,o,0.11930157330615743,0.4580139518240459
8,6,o,0.0781542799460303,0.41540802785407227
9,6,o,0.5908376765563735,0.4862989713099324
10,6,o,0.023820975037570302,0.4097495921419806
1,7,o,0.6819739329608371,0.26672792159053893
2,7,o,0.5856660755382848,0.38730728753548926
3,7,o,0.16754189178235102,0.8838213246637805
4,7,o,0.8617083745733397,0.29602179425703434
5,7,o,0.821515262175522,0.5205355081303806
6,7,o,0.10137707002992957,0.08533090824567147
7,7,o,0.5014619725629627,0.6362231077696947
8,7,o,0.939389479604331,0.983971736521912
9,7,o,0.3304111312397372,0.30437605895329034
10,7,o,0.36466385627842945,0.6599254747620361
1,8,o,0.2859430210577718,0.1720319039071776
2,8,o,0.4865593784058114,0.06683210933884343
3,8,o,0.6091657193847534,0.15281586218859622
4,8,o,0.12095508035132307,0.08494780407386449
5,8,o,0.1013045054473739,0.846855996876586
6,8,o,0.4949860892559791,0.2480007022228573
7,8,o,0.03251311791011868,0.19221449552316505
8,8,o,0.8887214276222068,0.3498809429757347
9,8,o,0.04968898565123958,0.3517995272179897
10,8,o,0.15638847198415817,0.02576587348336168
1,9,o,0.9678240982399011,0.04970428736174626
2,9,o,0.16251644141221333,0.17362146276133184
3,9,o,0.6875688298491276,0.9846675716462127
4,9,o,0.43428570560316493,0.8631832622035596
5,9,o,0.7434074380829937,0.7070809644908133
6,9,o,0.2915551190121144,0.5826909953909405
7,9,o,0.6456775146763558,0.6599572784682111
8,9,o,0.8905741332041655,0.05666623094348866
9,9,o,0.39189449474581917,0.7795653863385638
10,9,o,0.21066413424755615,0.8571668615535284
1,10,o,0.10723267004015569,0.6067811107314874
2,10,o,0.9341886269251364,0.2938211799802751
3,10,o,0.29448593792551514,0.06139795573429041
4,10,o,0.8872944242976297,0.29399119942033436
5,10,o,0.012096736709184541,0.20809482682055136
6,10,o,0.26634216134156385,0.9659749265917111
7,10,o,0.4858762080349691,0.74755119717013
8,10,o,0.27135422404853515,0.26542436720075047
9,10,o,0.25236585444042137,0.808121447803927
10,10,o,0.9656269833042522,0.07958449237861198
1,1,p,0.2674330482715843,0.9119408236382448
2,1,p,0.5992407552660244,0.15303843298876962
3,1,p,0.19219227965820063,0.13415427771683253
4,1,p,0.6072910004472037,0.11000450303203113
5,1,p,0.9219584479428687,0.6318897619167072
6,1,p,0.449490631413745,0.6259353843062019
7,1,p,0.5811306546643178,0.054297719501568475
8,1,p,0.1948490023468078,0.6078522553939051
9,1,p,0.20144095329862288,0.3222543962060511
10,1,p,0.39444787859156594,0.246444816518525
1,2,p,0.8286044504480337,0.48582929767357474
2,2,p,0.5189377712092147,0.6128267142983407
3,2,p,0.3363756904858566,0.7897735980120302
4,2,p,0.9636573742614835,0.12877068545845916
5,2,p,0.12882742532528835,0.1189552475068858
6,2,p,0.17602389673406882,0.056533239768444266
7,2,p,0.36494535712000076,0.7911783687605392
8,2,p,0.9755110810532807,0.21888350558420555
9,2,p,0.1631033965183466,0.1293882177401865
10,2,p,0.7559394079417728,0.49978958205999635
1,3,p,0.3594211448017106,0.9284241580416309
2,3,p,0.341133192574263,0.20665324061973545
3,3,p,0.6364757571371763,0.7634947180735684
4,3,p,0.35396813868180277,0.3781274183890184
5,3,p,0.46434847351575936,0.9701145323996554
6,3,p,0.9402499305949975,0.8673227303540023
7,3,p,0.45070341980240314,0.6534473292717635
8,3,p,0.6128278671877869,0.7667554019183652
9,3,p,0.14205461859929158,0.1764915759750768
10,3,p,0.5462404502655233,0.6149828200656111
1,4,p,0.5162098529693471,0.4123688882505149
2,4,p,0.001105883233356364,0.49695057365375717
3,4,p,0.3211776368855934,0.39689002477159563
4,4,p,0.5058497208700221,0.4876814943637686
5,4,p,0.10870797769423768,0.8900539315258441
6,4,p,0.02078346438725831,0.9648460960343395
7,4,p,0.7201674867849552,0.4611786470703182
8,4,p,0.004529689326980724,0.2359078093080651
9,4,p,0.43867582364135826,0.12839517482035467
10,4,p,0.055587043059045604,0.8575600186922853
1,5,p,0.8564479512780622,0.32996628862287936
2,5,p,0.771046056905304,0.5927985104658337
3,5,p,0.5985816780344443,0.7745712101742297
4,5,p,0.9674114390567828,0.5728120218140453
5,5,p,0.509806813308715,0.168163971939566
6,5,p,0.34063687055964964,0.5109481234789253
7,5,p,0.5371840967477084,0.7075723032104088
8,5,p,0.5394036212429214,0.9255338303969264
9,5,p,0.3635300364609634,0.21476033976646192
10,5,p,0.09562353907564791,0.9010494043094177
1,6,p,0.13426815139968384,0.8550888766919935
2,6,p,0.7144519958322945,0.6266870774967652
3,6,p,0.37471837114355133,0.794451420292207
4,6,p,0.9982374488180045,0.5157747678237294
5,6,p,0.2543661562975895,0.26491631246120995
6,6,p,0.986808917736756,0.7016487232305558
7,6,p,0.11930157330615743,0.2693263161375238
8,6,p,0.0781542799460303,0.778553914851113
9,6,p,0.5908376765563735,0.375572924823231
10,6,p,0.023820975037570302,0.5206132593174524
1,7,p,0.6819739329608371,0.27769980251332405
2,7,p,0.5856660755382848,0.7417149838795981
3,7,p,0.16754189178235102,0.813300916061341
4,7,p,0.8617083745733397,0.2919490560644016
5,7,p,0.821515262175522,0.5020966558208122
6,7,p,0.10137707002992957,0.8176293814008837
7,7,p,0.5014619725629627,0.23066852159254336
8,7,p,0.939389479604331,0.9215648350393212
9,7,p,0.3304111312397372,0.8720684959584142
10,7,p,0.36466385627842945,0.590182042894564
1,8,p,0.2859430210577718,0.7980289515446121
2,8,p,0.4865593784058114,0.18296263390234746
3,8,p,0.6091657193847534,0.5859193250084985
4,8,p,0.12095508035132307,0.6784763327253087
5,8,p,0.1013045054473739,0.4468625544347671
6,8,p,0.4949860892559791,0.2409610219327396
7,8,p,0.03251311791011868,0.8402580384559061
8,8,p,0.8887214276222068,0.5513187869572177
9,8,p,0.04968898565123958,0.42052036517904756
10,8,p,0.15638847198415817,0.09642195584176827
1,9,p,0.9678240982399011,0.5543463911790707
2,9,p,0.16251644141221333,0.06063559271235408
3,9,p,0.6875688298491276,0.37971246048833507
4,9,p,0.43428570560316493,0.3058276850995554
5,9,p,0.7434074380829937,0.85833065227296
6,9,p,0.2915551190121144,0.01101908229635118
7,9,p,0.6456775146763558,0.8456765408475841
8,9,p,0.8905741332041655,0.44933618293814936
9,9,p,0.39189449474581917,0.7354614112520312
10,9,p,0.21066413424755615,0.05361519579080687
1,10,p,0.10723267004015569,0.7905666672511156
2,10,p,0.9341886269251364,0.8576643091153124
3,10,p,0.29448593792551514,0.9002232999431692
4,10,p,0.8872944242976297,0.5535132666141868
5,10,p,0.012096736709184541,0.9674872277736902
6,10,p,0.26634216134156385,0.14636606542482922
7,10,p,0.4858762080349691,0.9523636545472568
8,10,p,0.27135422404853515,0.8868047524741096
9,10,p,0.25236585444042137,0.14158339425125321
10,10,p,0.9656269833042522,0.20754719243837727
1,1,q,0.2674330482715843,0.2508296815502399
2,1,q,0.5992407552660244,0.35689219181139475
3,1,q,0.19219227965820063,0.39787405175499135
4,1,q,0.6072910004472037,0.8161001425097857
5,1,q,0.9219584479428687,0.26882395753934474
6,1,q,0.449490631413745,0.3133287314543588
7,1,q,0.5811306546643178,0.42748839646299197
8,1,q,0.1948490023468078,0.1587754741724613
9,1,q,0.20144095329862288,0.6658690703926943
10,1,q,0.39444787859156594,0.6385305277291786
1,2,q,0.8286044504480337,0.45403639422584796
2,2,q,0.5189377712092147,0.059366223749307445
3,2,q,0.3363756904858566,0.45282878448298447
4,2,q,0.9636573742614835,0.541411685146597
5,2,q,0.12882742532528835,0.964313902513505
6,2,q,0.17602389673406882,0.005675005014245782
7,2,q,0.36494535712000076,0.03734890359948928
8,2,q,0.9755110810532807,0.5705788147578312
9,2,q,0.1631033965183466,0.3390470469024073
10,2,q,0.7559394079417728,0.4407721436445101
1,3,q,0.3594211448017106,0.4675881091297518
2,3,q,0.341133192574263,0.3254910797563436
3,3,q,0.6364757571371763,0.4610266470186629
4,3,q,0.35396813868180277,0.30309947316358565
5,3,q,0.46434847351575936,0.655422568966239
6,3,q,0.9402499305949975,0.42282757686303074
7,3,q,0.45070341980240314,0.05858581492318704
8,3,q,0.6128278671877869,0.7395344837873427
9,3,q,0.14205461859929158,0.859811106250328
10,3,q,0.5462404502655233,0.7823117350271981
1,4,q,0.5162098529693471,0.9966934886184767
2,4,q,0.001105883233356364,0.4554933844382394
3,4,q,0.3211776368855934,0.8335308508770363
4,4,q,0.5058497208700221,0.7549079932186037
5,4,q,0.10870797769423768,0.7899691606088157
6,4,q,0.02078346438725831,0.44923288164445085
7,4,q,0.7201674867849552,0.3269936144278933
8,4,q,0.004529689326980724,0.8251890358483613
9,4,q,0.43867582364135826,0.5979057762493388
10,4,q,0.055587043059045604,0.6137761949324755
1,5,q,0.8564479512780622,0.9806666252852712
2,5,q,0.771046056905304,0.9879845481656165
3,5,q,0.5985816780344443,0.7578856593091761
4,5,q,0.9674114390567828,0.7398578482164541
5,5,q,0.509806813308715,0.12505205508338257
6,5,q,0.34063687055964964,0.7539452554169537
7,5,q,0.5371840967477084,0.9662322664349728
8,5,q,0.5394036212429214,0.524564280806439
9,5,q,0.3635300364609634,0.43344069830056897
10,5,q,0.09562353907564791,0.047173247133669216
1,6,q,0.13426815139968384,0.7832141442454433
2,6,q,0.7144519958322945,0.16357469754253962
3,6,q,0.37471837114355133,0.11859488365170101
4,6,q,0.9982374488180045,0.5843227041361819
5,6,q,0.2543661562975895,0.8604406400499558
6,6,q,0.986808917736756,0.8923356943366443
7,6,q,0.11930157330615743,0.18578780284046692
8,6,q,0.0781542799460303,0.9802989854370807
9,6,q,0.5908376765563735,0.5013709700931379
10,6,q,0.023820975037570302,0.018823480104120383
1,7,q,0.6819739329608371,0.06359758290204642
2,7,q,0.5856660755382848,0.7229392637086748
3,7,q,0.16754189178235102,0.7451722500190286
4,7,q,0.8617083745733397,0.8771570908061156
5,7,q,0.821515262175522,0.4196068864326056
6,7,q,0.10137707002992957,0.7093420324560971
7,7,q,0.5014619725629627,0.862074090799669
8,7,q,0.939389479604331,0.8583070276314887
9,7,q,0.3304111312397372,0.595385248511568
10,7,q,0.36466385627842945,0.8446011724491592
1,8,q,0.2859430210577718,0.5835720683082198
2,8,q,0.4865593784058114,0.8878216968821252
3,8,q,0.6091657193847534,0.4114662915472582
4,8,q,0.12095508035132307,0.4510598465591432
5,8,q,0.1013045054473739,0.20139649112834412
6,8,q,0.4949860892559791,0.5367129806073366
7,8,q,0.03251311791011868,0.15076579814339564
8,8,q,0.8887214276222068,0.03274793886592897
9,8,q,0.04968898565123958,0.6429955853136252
10,8,q,0.15638847198415817,0.3381159860527724
1,9,q,0.9678240982399011,0.00024586458874253925
2,9,q,0.16251644141221333,0.6153052897887978
3,9,q,0.6875688298491276,0.7856761053988753
4,9,q,0.43428570560316493,0.752971026762079
5,9,q,0.7434074380829937,0.7111004391805981
6,9,q,0.2915551190121144,0.7318630448859548
7,9,q,0.6456775146763558,0.7280263153134712
8,9,q,0.8905741332041655,0.6776308668988901
9,9,q,0.39189449474581917,0.1542458231847963
10,9,q,0.21066413424755615,0.014383431627109977
1,10,q,0.10723267004015569,0.9607322578656732
2,10,q,0.9341886269251364,0.8493197466972329
3,10,q,0.29448593792551514,0.9964134827573534
4,10,q,0.8872944242976297,0.8387532980631934
5,10,q,0.012096736709184541,0.6999306266997453
6,10,q,0.26634216134156385,0.9356943308902238
7,10,q,0.4858762080349691,0.8798216896751752
8,10,q,0.27135422404853515,0.4132133988881407
9,10,q,0.25236585444042137,0.5537713143411657
10,10,q,0.9656269833042522,0.34801946364636227
1,1,r,0.2674330482715843,0.7486752872182156
2,1,r,0.5992407552660244,0.6952204214815736
3,1,r,0.19219227965820063,0.06288143229214238
4,1,r,0.6072910004472037,0.4210190329250181
5,1,r,0.9219584479428687,0.46146475957765853
6,1,r,0.449490631413745,0.6171181967799486
7,1,r,0.5811306546643178,0.563603333044703
8,1,r,0.1948490023468078,0.05004171613356123
9,1,r,0.20144095329862288,0.13033033553761164
10,1,r,0.39444787859156594,0.48229503663421325
1,2,r,0.8286044504480337,0.5571671383576677
2,2,r,0.5189377712092147,0.5755308370627824
3,2,r,0.3363756904858566,0.03891456898251344
4,2,r,0.9636573742614835,0.7049353688122607
5,2,r,0.12882742532528835,0.6960922967457478
6,2,r,0.17602389673406882,0.35868169232759084
7,2,r,0.36494535712000076,0.06560520377830947
8,2,r,0.9755110810532807,0.7322902006363706
9,2,r,0.1631033965183466,0.2916837504429758
10,2,r,0.7559394079417728,0.8994132616067263
1,3,r,0.3594211448017106,0.2944814527148325
2,3,r,0.341133192574263,0.7451296977194003
3,3,r,0.6364757571371763,0.28501627509897076
4,3,r,0.35396813868180277,0.39623741786045885
5,3,r,0.46434847351575936,0.7703040817048878
6,3,r,0.9402499305949975,0.06340700100599816
7,3,r,0.45070341980240314,0.4894881307727592
8,3,r,0.6128278671877869,0.5184792819889616
9,3,r,0.14205461859929158,0.9978750537880735
10,3,r,0.5462404502655233,0.8720899500253531
1,4,r,0.5162098529693471,0.28315791608562124
2,4,r,0.001105883233356364,0.30701155464358243
3,4,r,0.3211776368855934,0.6410280862184868
4,4,r,0.5058497208700221,0.7929148807195874
5,4,r,0.10870797769423768,0.15974272720554017
6,4,r,0.02078346438725831,0.22091381670544308
7,4,r,0.7201674867849552,0.07913119958113268
8,4,r,0.004529689326980724,0.15704559620095282
9,4,r,0.43867582364135826,0.01797230335060629
10,4,r,0.055587043059045604,0.5360639810903224
1,5,r,0.8564479512780622,0.6591297804338371
2,5,r,0.771046056905304,0.3896099751616795
3,5,r,0.5985816780344443,0.4428174509312012
4,5,r,0.9674114390567828,0.6047028384823045
5,5,r,0.509806813308715,0.2240224016475244
6,5,r,0.34063687055964964,0.244371053243572
7,5,r,0.5371840967477084,0.27502599740276557
8,5,r,0.5394036212429214,0.8655136009785787
9,5,r,0.3635300364609634,0.9434440842167099
10,5,r,0.09562353907564791,0.9401138651311558
1,6,r,0.13426815139968384,0.6345337207965417
2,6,r,0.7144519958322945,0.7646471718695271
3,6,r,0.37471837114355133,0.24058084946488623
4,6,r,0.9982374488180045,0.05748049492703633
5,6,r,0.2543661562975895,0.3137262694489139
6,6,r,0.986808917736756,0.9626531694792843
7,6,r,0.11930157330615743,0.43478757951385094
